Timestamp,Message
14:08:13,"[14:08:13] AUTO SEND: Power:44"
14:08:13,"[14:08:13] AUTO SEND: Power:43"
14:08:13,"[14:08:13] AUTO SEND: Power:42"
14:08:13,"[14:08:13] AUTO SEND: Power:41"
14:08:13,"[14:08:13] AUTO SEND: Power:40"
14:08:13,"[14:08:13] AUTO SEND: Power:39"
14:08:13,"[14:08:13] AUTO SEND: Power:38"
14:08:13,"[14:08:13] AUTO SEND: Power:36"
14:08:13,"[14:08:13] AUTO SEND: Power:35"
14:08:13,"[14:08:13] AUTO SEND: Power:34"
14:08:13,"[14:08:13] AUTO SEND: Power:33"
14:08:13,"[14:08:13] AUTO SEND: Power:32"
14:08:13,"[14:08:13] AUTO SEND: Power:31"
14:08:13,"[14:08:13] AUTO SEND: Power:30"
14:08:13,"[14:08:13] AUTO SEND: Power:28"
14:08:13,"[14:08:13] AUTO SEND: Power:27"
14:08:13,"[14:08:13] AUTO SEND: Power:26"
14:08:13,"[14:08:13] AUTO SEND: Power:27"
14:08:13,"[14:08:13] AUTO SEND: Power:29"
14:08:13,"[14:08:13] AUTO SEND: Power:30"
14:08:13,"[14:08:13] AUTO SEND: Power:32"
14:08:13,"[14:08:13] AUTO SEND: Power:33"
14:08:13,"[14:08:13] AUTO SEND: Power:36"
14:08:13,"[14:08:13] AUTO SEND: Power:38"
14:08:13,"[14:08:13] AUTO SEND: Power:41"
14:08:13,"[14:08:13] AUTO SEND: Power:42"
14:08:13,"[14:08:13] AUTO SEND: Power:44"
14:08:13,"[14:08:13] AUTO SEND: Power:46"
14:08:13,"[14:08:13] AUTO SEND: Power:47"
14:08:13,"[14:08:13] AUTO SEND: Power:49"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:13,"[14:08:13] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:46"
14:08:14,"[14:08:14] AUTO SEND: Power:42"
14:08:14,"[14:08:14] AUTO SEND: Power:39"
14:08:14,"[14:08:14] AUTO SEND: Power:37"
14:08:14,"[14:08:14] AUTO SEND: Power:35"
14:08:14,"[14:08:14] AUTO SEND: Power:34"
14:08:14,"[14:08:14] AUTO SEND: Power:31"
14:08:14,"[14:08:14] AUTO SEND: Power:30"
14:08:14,"[14:08:14] AUTO SEND: Power:29"
14:08:14,"[14:08:14] AUTO SEND: Power:28"
14:08:14,"[14:08:14] AUTO SEND: Power:27"
14:08:14,"[14:08:14] AUTO SEND: Power:26"
14:08:14,"[14:08:14] AUTO SEND: Power:24"
14:08:14,"[14:08:14] AUTO SEND: Power:23"
14:08:14,"[14:08:14] AUTO SEND: Power:22"
14:08:14,"[14:08:14] AUTO SEND: Power:23"
14:08:14,"[14:08:14] AUTO SEND: Power:24"
14:08:14,"[14:08:14] AUTO SEND: Power:26"
14:08:14,"[14:08:14] AUTO SEND: Power:28"
14:08:14,"[14:08:14] AUTO SEND: Power:29"
14:08:14,"[14:08:14] AUTO SEND: Power:32"
14:08:14,"[14:08:14] AUTO SEND: Power:33"
14:08:14,"[14:08:14] AUTO SEND: Power:36"
14:08:14,"[14:08:14] AUTO SEND: Power:38"
14:08:14,"[14:08:14] AUTO SEND: Power:40"
14:08:14,"[14:08:14] AUTO SEND: Power:41"
14:08:14,"[14:08:14] AUTO SEND: Power:42"
14:08:14,"[14:08:14] AUTO SEND: Power:43"
14:08:14,"[14:08:14] AUTO SEND: Power:45"
14:08:14,"[14:08:14] AUTO SEND: Power:46"
14:08:14,"[14:08:14] AUTO SEND: Power:47"
14:08:14,"[14:08:14] AUTO SEND: Power:48"
14:08:14,"[14:08:14] AUTO SEND: Power:49"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:14,"[14:08:14] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:45"
14:08:15,"[14:08:15] AUTO SEND: Power:41"
14:08:15,"[14:08:15] AUTO SEND: Power:36"
14:08:15,"[14:08:15] AUTO SEND: Power:32"
14:08:15,"[14:08:15] AUTO SEND: Power:29"
14:08:15,"[14:08:15] AUTO SEND: Power:26"
14:08:15,"[14:08:15] AUTO SEND: Power:23"
14:08:15,"[14:08:15] AUTO SEND: Power:21"
14:08:15,"[14:08:15] AUTO SEND: Power:20"
14:08:15,"[14:08:15] AUTO SEND: Power:19"
14:08:15,"[14:08:15] AUTO SEND: Power:18"
14:08:15,"[14:08:15] AUTO SEND: Power:19"
14:08:15,"[14:08:15] AUTO SEND: Power:20"
14:08:15,"[14:08:15] AUTO SEND: Power:22"
14:08:15,"[14:08:15] AUTO SEND: Power:24"
14:08:15,"[14:08:15] AUTO SEND: Power:27"
14:08:15,"[14:08:15] AUTO SEND: Power:31"
14:08:15,"[14:08:15] AUTO SEND: Power:35"
14:08:15,"[14:08:15] AUTO SEND: Power:37"
14:08:15,"[14:08:15] AUTO SEND: Power:40"
14:08:15,"[14:08:15] AUTO SEND: Power:44"
14:08:15,"[14:08:15] AUTO SEND: Power:46"
14:08:15,"[14:08:15] AUTO SEND: Power:48"
14:08:15,"[14:08:15] AUTO SEND: Power:49"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:15,"[14:08:15] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:50"
14:08:16,"[14:08:16] AUTO SEND: Power:48"
14:08:16,"[14:08:16] AUTO SEND: Power:47"
14:08:16,"[14:08:16] AUTO SEND: Power:45"
14:08:16,"[14:08:16] AUTO SEND: Power:44"
14:08:16,"[14:08:16] AUTO SEND: Power:43"
14:08:16,"[14:08:16] AUTO SEND: Power:42"
14:08:16,"[14:08:16] AUTO SEND: Power:41"
14:08:16,"[14:08:16] AUTO SEND: Power:40"
14:08:16,"[14:08:16] AUTO SEND: Power:39"
14:08:17,"[14:08:17] AUTO SEND: Power:41"
14:08:17,"[14:08:17] AUTO SEND: Power:42"
14:08:17,"[14:08:17] AUTO SEND: Power:44"
14:08:17,"[14:08:17] AUTO SEND: Power:46"
14:08:17,"[14:08:17] AUTO SEND: Power:47"
14:08:17,"[14:08:17] AUTO SEND: Power:49"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:17,"[14:08:17] AUTO SEND: Power:50"
14:08:18,"[14:08:18] AUTO SEND: Power:50"
14:08:18,"[14:08:18] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:48"
14:08:19,"[14:08:19] AUTO SEND: Power:42"
14:08:19,"[14:08:19] AUTO SEND: Power:37"
14:08:19,"[14:08:19] AUTO SEND: Power:35"
14:08:19,"[14:08:19] AUTO SEND: Power:30"
14:08:19,"[14:08:19] AUTO SEND: Power:27"
14:08:19,"[14:08:19] AUTO SEND: Power:24"
14:08:19,"[14:08:19] AUTO SEND: Power:23"
14:08:19,"[14:08:19] AUTO SEND: Power:20"
14:08:19,"[14:08:19] AUTO SEND: Power:19"
14:08:19,"[14:08:19] AUTO SEND: Power:16"
14:08:19,"[14:08:19] AUTO SEND: Power:13"
14:08:19,"[14:08:19] AUTO SEND: Power:12"
14:08:19,"[14:08:19] AUTO SEND: Power:11"
14:08:19,"[14:08:19] AUTO SEND: Power:10"
14:08:19,"[14:08:19] AUTO SEND: Power:7"
14:08:19,"[14:08:19] AUTO SEND: Power:5"
14:08:19,"[14:08:19] AUTO SEND: Power:2"
14:08:19,"[14:08:19] AUTO SEND: Power:0"
14:08:19,"[14:08:19] AUTO SEND: Power:1"
14:08:19,"[14:08:19] AUTO SEND: Power:2"
14:08:19,"[14:08:19] AUTO SEND: Power:5"
14:08:19,"[14:08:19] AUTO SEND: Power:8"
14:08:19,"[14:08:19] AUTO SEND: Power:10"
14:08:19,"[14:08:19] AUTO SEND: Power:15"
14:08:19,"[14:08:19] AUTO SEND: Power:19"
14:08:19,"[14:08:19] AUTO SEND: Power:21"
14:08:19,"[14:08:19] AUTO SEND: Power:25"
14:08:19,"[14:08:19] AUTO SEND: Power:26"
14:08:19,"[14:08:19] AUTO SEND: Power:29"
14:08:19,"[14:08:19] AUTO SEND: Power:32"
14:08:19,"[14:08:19] AUTO SEND: Power:34"
14:08:19,"[14:08:19] AUTO SEND: Power:36"
14:08:19,"[14:08:19] AUTO SEND: Power:37"
14:08:19,"[14:08:19] AUTO SEND: Power:38"
14:08:19,"[14:08:19] AUTO SEND: Power:41"
14:08:19,"[14:08:19] AUTO SEND: Power:43"
14:08:19,"[14:08:19] AUTO SEND: Power:48"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:19,"[14:08:19] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:20,"[14:08:20] AUTO SEND: Power:50"
14:08:21,"[14:08:21] AUTO SEND: Power:50"
14:08:21,"[14:08:21] AUTO SEND: Power:50"
14:08:21,"[14:08:21] AUTO SEND: Power:50"
14:08:21,"[14:08:21] AUTO SEND: Power:50"
14:08:21,"[14:08:21] AUTO SEND: Power:50"
14:08:21,"[14:08:21] AUTO SEND: Power:50"
14:08:21,"[14:08:21] AUTO SEND: Power:50"
14:08:21,"[14:08:21] AUTO SEND: Power:50"
14:08:21,"[14:08:21] AUTO SEND: Power:50"
14:08:21,"[14:08:21] AUTO SEND: Power:49"
14:08:21,"[14:08:21] AUTO SEND: Power:47"
14:08:21,"[14:08:21] AUTO SEND: Power:43"
14:08:21,"[14:08:21] AUTO SEND: Power:39"
14:08:21,"[14:08:21] AUTO SEND: Power:38"
14:08:21,"[14:08:21] AUTO SEND: Power:37"
14:08:21,"[14:08:21] AUTO SEND: Power:35"
14:08:21,"[14:08:21] AUTO SEND: Power:34"
14:08:21,"[14:08:21] AUTO SEND: Power:31"
14:08:21,"[14:08:21] AUTO SEND: Power:27"
14:08:21,"[14:08:21] AUTO SEND: Power:25"
14:08:21,"[14:08:21] AUTO SEND: Power:24"
14:08:21,"[14:08:21] AUTO SEND: Power:22"
14:08:21,"[14:08:21] AUTO SEND: Power:20"
14:08:21,"[14:08:21] AUTO SEND: Power:19"
14:08:21,"[14:08:21] AUTO SEND: Power:20"
14:08:21,"[14:08:21] AUTO SEND: Power:21"
14:08:21,"[14:08:21] AUTO SEND: Power:22"
14:08:21,"[14:08:21] AUTO SEND: Power:23"
14:08:21,"[14:08:21] AUTO SEND: Power:25"
14:08:21,"[14:08:21] AUTO SEND: Power:28"
14:08:21,"[14:08:21] AUTO SEND: Power:32"
14:08:21,"[14:08:21] AUTO SEND: Power:33"
14:08:21,"[14:08:21] AUTO SEND: Power:34"
14:08:21,"[14:08:21] AUTO SEND: Power:35"
14:08:21,"[14:08:21] AUTO SEND: Power:36"
14:08:21,"[14:08:21] AUTO SEND: Power:37"
14:08:21,"[14:08:21] AUTO SEND: Power:38"
14:08:21,"[14:08:21] AUTO SEND: Power:39"
14:08:21,"[14:08:21] AUTO SEND: Power:40"
14:08:21,"[14:08:21] AUTO SEND: Power:41"
14:08:21,"[14:08:21] AUTO SEND: Power:42"
14:08:21,"[14:08:21] AUTO SEND: Power:44"
14:08:21,"[14:08:21] AUTO SEND: Power:45"
14:08:22,"[14:08:22] AUTO SEND: Power:46"
14:08:22,"[14:08:22] AUTO SEND: Power:47"
14:08:22,"[14:08:22] AUTO SEND: Power:48"
14:08:22,"[14:08:22] AUTO SEND: Power:49"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:22,"[14:08:22] AUTO SEND: Power:50"
14:08:23,"[14:08:23] AUTO SEND: Power:50"
14:08:23,"[14:08:23] AUTO SEND: Power:50"
14:08:23,"[14:08:23] AUTO SEND: Power:50"
14:08:23,"[14:08:23] AUTO SEND: Power:50"
14:08:23,"[14:08:23] AUTO SEND: Power:50"
14:08:23,"[14:08:23] AUTO SEND: Power:50"
14:08:23,"[14:08:23] AUTO SEND: Power:50"
14:08:23,"[14:08:23] AUTO SEND: Power:50"
14:08:23,"[14:08:23] AUTO SEND: Power:46"
14:08:23,"[14:08:23] AUTO SEND: Power:45"
14:08:23,"[14:08:23] AUTO SEND: Power:44"
14:08:23,"[14:08:23] AUTO SEND: Power:39"
14:08:23,"[14:08:23] AUTO SEND: Power:37"
14:08:23,"[14:08:23] AUTO SEND: Power:35"
14:08:23,"[14:08:23] AUTO SEND: Power:34"
14:08:23,"[14:08:23] AUTO SEND: Power:32"
14:08:23,"[14:08:23] AUTO SEND: Power:31"
14:08:23,"[14:08:23] AUTO SEND: Power:29"
14:08:23,"[14:08:23] AUTO SEND: Power:28"
14:08:23,"[14:08:23] AUTO SEND: Power:27"
14:08:23,"[14:08:23] AUTO SEND: Power:26"
14:08:23,"[14:08:23] AUTO SEND: Power:25"
14:08:23,"[14:08:23] AUTO SEND: Power:24"
14:08:23,"[14:08:23] AUTO SEND: Power:23"
14:08:23,"[14:08:23] AUTO SEND: Power:22"
14:08:23,"[14:08:23] AUTO SEND: Power:23"
14:08:23,"[14:08:23] AUTO SEND: Power:24"
14:08:23,"[14:08:23] AUTO SEND: Power:25"
